id,fecha,año,mes,semana,turno,maquina,sintoma,areas,minutos,observaciones
L1,10-12-2024,2024,dic,50,Turno Noche,Llenadora,Revision de pinzas - Mantenimiento,Mecánico,7.5,REVISIÓN DE PINZAS Y CENTRADOR DE VÁLVULA N°14 POR CAÍDA PRODUCTO
L1,10-12-2024,2024,dic,50,Turno Noche,Llenadora,Revision de pinzas - Mantenimiento,Mecánico,7.24,REVISIÓN DE PINZAS Y CENTRADOR DE VÁLVULA N°14 POR CAÍDA PRODUCTO
L1,10-12-2024,2024,dic,50,Turno Noche,Llenadora,Defectos Nudos PLC,Eléctrico,7.12,CIRCUITO SEGURIDAD DE PUERTAS EN FALLA
L1,10-12-2024,2024,dic,50,Turno Día,Llenadora,Revision de pinzas - Mantenimiento,Mecánico,6.91,CAMBIO DE BUJES Y CENTRADORES 67 - 75
L1,10-12-2024,2024,dic,50,Turno Día,Llenadora,Revision de pinzas - Mantenimiento,Mecánico,5.51,CAMBIO DE BUJES Y CENTRADORES 67 - 75
L1,10-12-2024,2024,dic,50,Turno Tarde,Llenadora,Defectos Nudos PLC,Eléctrico,5.43,CIRCUITO SEGURIDAD DE PUERTAS EN FALLA
L1,10-12-2024,2024,dic,50,Turno Noche,Llenadora,Revision de pinzas - Mantenimiento,Mecánico,5.2,REVISIÓN DE PINZAS Y CENTRADOR DE VÁLVULA N°14 POR CAÍDA PRODUCTO
L1,10-12-2024,2024,dic,50,Turno Día,Capsuladora,Tapa girada cabezal N 12,Paros Menores,4.2,
L1,10-12-2024,2024,dic,50,Turno Día,Prime,Trabamiento de producto,Paros Menores,3.54,
L1,10-12-2024,2024,dic,50,Turno Día,Capsuladora,Tapa girada cabezal N 6,Paros Menores,3.28,
L3,10-12-2024,2024,dic,50,Turno Día,Decapsuladora,Ajuste o cambio de sensor - Decapsuladora,Paros Menores,2.68,
L1,10-12-2024,2024,dic,50,Turno Noche,Robopac,Problema carga de bateri­a,Paros Menores,2.44,
L1,10-12-2024,2024,dic,50,Turno Noche,Llenadora,Cai­da de envase salida Llenadora,Paros Menores,1.9,
L3,10-12-2024,2024,dic,50,Turno Noche,Lavadora de Botellas,Cai­da de envase en descarga - Mantenimiento,Paros Menores,1.74,
L3,10-12-2024,2024,dic,50,Turno Noche,Lavadora de Botellas,Cai­da de envase en descarga - Mantenimiento,Paros Menores,1.67,
L1,10-12-2024,2024,dic,50,Turno Noche,Robopac,Problema carga de bateri­a,Paros Menores,1.56,
L1,10-12-2024,2024,dic,50,Turno Noche,Llenadora,Sensor de Tapa Humedo,Paros Menores,1.29,
L1,10-12-2024,2024,dic,50,Turno Noche,Llenadora,Sensor de Tapa Humedo,Paros Menores,1.17,
L1,10-12-2024,2024,dic,50,Turno Día,Capsuladora,Tapa girada cabezal N 12,Paros Menores,0.83,
L1,10-12-2024,2024,dic,50,Turno Día,Llenadora,Cai­da de envase salida Llenadora,Paros Menores,0.75,
L3,10-12-2024,2024,dic,50,Turno Día,Decapsuladora,Ajuste o cambio de sensor - Decapsuladora,Paros Menores,0.52,
L4,10-12-2024,2024,dic,50,Turno Noche,Capsuladora,Trancon de tapas en pista de bajada - Mantenimiento,Paros Menores,0.15,
L4,10-12-2024,2024,dic,50,Turno Noche,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.05,
L3,11-12-2024,2024,dic,50,Turno Día,Transporte,Cambio o Reparacion de pinon,Mecánico,27.19,
L3,11-12-2024,2024,dic,50,Turno Noche,Transporte,Transporte lleno reparacion cadena,Mecánico,15.11,PIÑON FUERA DE POSICIÓN
L1,11-12-2024,2024,dic,50,Turno Tarde,Llenadora,Cambio o reparacion de pinzas - Llenadora,Mecánico,11.71,CAMBIO DE CENTRADO VÁLVULA N°73
L3,11-12-2024,2024,dic,50,Turno Tarde,Transporte,Transporte vaci­o se sale cadena - Transporte,Mecánico,10.36,CADENA TRABADA EN CURVA MAGNETICA
L3,11-12-2024,2024,dic,50,Turno Noche,Transporte,Transporte lleno reparacion cadena,Mecánico,6.54,PIÑON FUERA DE POSICIÓN
L1,11-12-2024,2024,dic,50,Turno Tarde,Llenadora,Defectos Nudos PLC,Eléctrico,5.57,CIRCUITO SEGURIDAD DE PUERTAS EN FALLA
L1,11-12-2024,2024,dic,50,Turno Noche,Etiquetadora,Falla Etiquetadora,Eléctrico,5.37,FALLA ALARMA PILZ DEL JOG
L4,11-12-2024,2024,dic,50,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,4.83,
L1,11-12-2024,2024,dic,50,Turno Tarde,Llenadora,Sensor de Tapa Humedo,Paros Menores,4.14,
L4,11-12-2024,2024,dic,50,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,3.23,
L3,11-12-2024,2024,dic,50,Turno Tarde,Transporte,Transporte vaci­o se sale cadena - Transporte,Paros Menores,2.96,
L4,11-12-2024,2024,dic,50,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,2.78,
L1,11-12-2024,2024,dic,50,Turno Tarde,Robopac,Corte de Film en Robopack,Paros Menores,2.32,
L1,11-12-2024,2024,dic,50,Turno Tarde,Sopladora,Trabamiento de Preformas,Paros Menores,1.67,
L1,11-12-2024,2024,dic,50,Turno Tarde,Sopladora,Trabamiento de Preformas,Paros Menores,1.57,
L4,11-12-2024,2024,dic,50,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,1.48,
L4,11-12-2024,2024,dic,50,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,1.33,
L4,11-12-2024,2024,dic,50,Turno Noche,Coronador,Trancones reiterados pista de bajada,Paros Menores,1.23,
L1,11-12-2024,2024,dic,50,Turno Tarde,Sopladora,Trabamiento de Preformas,Paros Menores,0.95,
L4,11-12-2024,2024,dic,50,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.73,
L4,11-12-2024,2024,dic,50,Turno Noche,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.43,
L4,11-12-2024,2024,dic,50,Turno Noche,Paletizadora,Cai­da de automatico - Paletizadora,Paros Menores,0.4,
L4,11-12-2024,2024,dic,50,Turno Noche,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.32,
L4,12-12-2024,2024,dic,50,Turno Día,Transporte,Cambio de motor - Transporte,Eléctrico,53.95,SE CAMBIO MOVIGEAR 334
L1,12-12-2024,2024,dic,50,Turno Día,Sopladora,Problema en el Chiller,Eléctrico,23.68,FALLA TC1 / COMPRESORES DETENIDOS Y TEMPERATURA ALTA
L4,12-12-2024,2024,dic,50,Turno Día,Transporte,Cambio de motor - Transporte,Eléctrico,20.2,SE CAMBIO MOVIGEAR 334
L1,12-12-2024,2024,dic,50,Turno Día,Robopac,Problema carga de bateri­a,Eléctrico,13.53,DETENCIONES CONSTANTES POR CIRCUITO DE BATERIA
L1,12-12-2024,2024,dic,50,Turno Día,Sopladora,Trabamiento de Preformas,Mecánico,6.44,
L1,12-12-2024,2024,dic,50,Turno Tarde,Robopac,Corte de Film en Robopack,Eléctrico,6.37,
L1,12-12-2024,2024,dic,50,Turno Noche,Robopac,Problema carga de bateri­a,Eléctrico,5.67,DETENCIONES CONSTANTES POR CIRCUITO DE BATERIA
L1,12-12-2024,2024,dic,50,Turno Día,Capsuladora,Tapa girada cabezal N 11,Paros Menores,4.8,
L1,12-12-2024,2024,dic,50,Turno Tarde,Robopac,Corte de Film en Robopack,Paros Menores,4.79,
L3,12-12-2024,2024,dic,50,Turno Noche,Lavadora de Botellas,Cai­da de envase en descarga - Mantenimiento,Paros Menores,4.74,
L1,12-12-2024,2024,dic,50,Turno Día,Capsuladora,Trancon de tapas en pista de bajada - Mantenimiento,Paros Menores,4.67,
L1,12-12-2024,2024,dic,50,Turno Tarde,Sopladora,Trabamiento de Preformas,Paros Menores,3.82,
L1,12-12-2024,2024,dic,50,Turno Noche,Robopac,Problema carga de bateri­a,Paros Menores,3.7,
L3,12-12-2024,2024,dic,50,Turno Noche,Lavadora de Botellas,Cai­da de envase en descarga - Mantenimiento,Paros Menores,2.82,
L3,12-12-2024,2024,dic,50,Turno Noche,Lavadora de Botellas,Cai­da de envase en descarga - Mantenimiento,Paros Menores,2.7,
L3,12-12-2024,2024,dic,50,Turno Noche,Lavadora de Botellas,Cai­da de envase en descarga - Mantenimiento,Paros Menores,2.27,
L1,12-12-2024,2024,dic,50,Turno Noche,Robopac,Problema carga de bateri­a,Paros Menores,2.23,
L1,12-12-2024,2024,dic,50,Turno Tarde,Sopladora,Trabamiento de Preformas,Paros Menores,1.92,
L4,12-12-2024,2024,dic,50,Turno Noche,Capsuladora,Trancon de tapas en pista de bajada - Mantenimiento,Paros Menores,1.9,
L3,12-12-2024,2024,dic,50,Turno Noche,Lavadora de Botellas,Cai­da de envase en descarga - Mantenimiento,Paros Menores,1.77,
L3,12-12-2024,2024,dic,50,Turno Noche,Lavadora de Botellas,Cai­da de envase en descarga - Mantenimiento,Paros Menores,1.71,
L4,12-12-2024,2024,dic,50,Turno Tarde,Capsuladora,Falla sensor,Paros Menores,1.3,
L3,12-12-2024,2024,dic,50,Turno Noche,Lavadora de Botellas,Cai­da de envase en descarga - Mantenimiento,Paros Menores,1.29,
L4,12-12-2024,2024,dic,50,Turno Tarde,Capsuladora,Falla sensor,Paros Menores,1.25,
L3,12-12-2024,2024,dic,50,Turno Noche,Lavadora de Botellas,Cai­da de envase en descarga - Mantenimiento,Paros Menores,1.2,
L3,12-12-2024,2024,dic,50,Turno Noche,Lavadora de Botellas,Cai­da de envase en descarga - Mantenimiento,Paros Menores,1.06,
L4,12-12-2024,2024,dic,50,Turno Tarde,Capsuladora,Falla sensor,Paros Menores,1.05,
L4,12-12-2024,2024,dic,50,Turno Día,Capsuladora,Trancon de tapas en pista de bajada - Mantenimiento,Paros Menores,1,
L1,12-12-2024,2024,dic,50,Turno Tarde,Sopladora,Trabamiento de Preformas,Paros Menores,0.84,
L3,12-12-2024,2024,dic,50,Turno Noche,Lavadora de Botellas,Cai­da de envase en descarga - Mantenimiento,Paros Menores,0.77,
L4,12-12-2024,2024,dic,50,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,0.75,
L1,12-12-2024,2024,dic,50,Turno Día,Capsuladora,Trancon de tapas en pista de bajada - Mantenimiento,Paros Menores,0.58,
L4,12-12-2024,2024,dic,50,Turno Día,Transporte,Cambio de motor - Transporte,Paros Menores,0.43,
L4,12-12-2024,2024,dic,50,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,0.2,
L4,12-12-2024,2024,dic,50,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,0.1,
L4,13-12-2024,2024,dic,50,Turno Tarde,Codificador,Parada codificacion,Eléctrico,11.33,SE REGULA ALTURA PARED EXTERNA MANUALMENTE PARA INICIAR PRODUCCIÓN
L3,13-12-2024,2024,dic,50,Turno Día,Lavadora de Botellas,Cai­da de automatico - Lavadora de Botellas,Eléctrico,10.87,Falla general por protecciones mal cerradas
L1,13-12-2024,2024,dic,50,Turno Día,Capsuladora,Tapa girada cabezal N 4,Mecánico,6.27,
L4,13-12-2024,2024,dic,50,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,4.9,
L1,13-12-2024,2024,dic,50,Turno Tarde,Mixer,Presion de Co2 - Mantenimiento,Paros Menores,4.78,
L1,13-12-2024,2024,dic,50,Turno Día,Sopladora,Presion de soplado insuficiente,Paros Menores,4.09,
L4,13-12-2024,2024,dic,50,Turno Noche,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,4.05,
L4,13-12-2024,2024,dic,50,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,3.7,
L4,13-12-2024,2024,dic,50,Turno Noche,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,3.3,
L1,13-12-2024,2024,dic,50,Turno Tarde,Sopladora,Trabamiento de Preformas,Paros Menores,1.77,
L4,13-12-2024,2024,dic,50,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,1.4,
L3,13-12-2024,2024,dic,50,Turno Noche,Lavadora de Botellas,Cai­da de envase en descarga - Mantenimiento,Paros Menores,1.34,
L3,13-12-2024,2024,dic,50,Turno Noche,Lavadora de Botellas,Cai­da de envase en descarga - Mantenimiento,Paros Menores,1.32,
L4,13-12-2024,2024,dic,50,Turno Noche,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.93,
L4,13-12-2024,2024,dic,50,Turno Tarde,Codificador,Parada codificacion,Paros Menores,0.6,
L4,13-12-2024,2024,dic,50,Turno Noche,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.54,
L4,13-12-2024,2024,dic,50,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,0.48,
L4,13-12-2024,2024,dic,50,Turno Noche,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,0.45,
L4,13-12-2024,2024,dic,50,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,0.45,
L4,13-12-2024,2024,dic,50,Turno Noche,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.3,
L4,13-12-2024,2024,dic,50,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.3,
L4,13-12-2024,2024,dic,50,Turno Noche,Transporte,Cai­da envase frecuente sala de embotellado por velocidad,Paros Menores,0.3,
L3,13-12-2024,2024,dic,50,Turno Noche,Lavadora de Botellas,Cai­da de envase en descarga - Mantenimiento,Paros Menores,0.22,
L3,13-12-2024,2024,dic,50,Turno Noche,Lavadora de Botellas,Cai­da de envase en descarga - Mantenimiento,Paros Menores,0.18,
L4,13-12-2024,2024,dic,50,Turno Noche,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.16,
L4,13-12-2024,2024,dic,50,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.15,
L4,13-12-2024,2024,dic,50,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.13,
L4,13-12-2024,2024,dic,50,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.1,
L4,14-12-2024,2024,dic,50,Turno Noche,Mixer,Falla en bomba de Jarabes,Mecánico,40,SELLO MECÁNICO ROTO
L1,14-12-2024,2024,dic,50,Turno Noche,Sopladora,Seguridad cierre molde,Mecánico,19.09,MOLDES NO CIERRAN CORRECTAMENTE / FUGA DE AGUA POR CONECTOR
L4,14-12-2024,2024,dic,50,Turno Noche,Mixer,Falla en bomba de Jarabes,Mecánico,7.77,SELLO MECÁNICO ROTO
L3,14-12-2024,2024,dic,50,Turno Día,Filtec Lleno,Reparacion - Filtec Lleno,Eléctrico,7.65,Dedo fuera de posición
L3,14-12-2024,2024,dic,50,Turno Noche,Lavadora de Botellas,Cai­da de envase en descarga - Mantenimiento,Paros Menores,4.93,
L1,14-12-2024,2024,dic,50,Turno Día,Llenadora,"Salida llenadora, cai­da gui­a seguridad - Mantenimiento",Paros Menores,4.8,
L1,14-12-2024,2024,dic,50,Turno Noche,Transporte,Divisor de paquetes,Paros Menores,3.42,
L4,14-12-2024,2024,dic,50,Turno Noche,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,3.23,
L3,14-12-2024,2024,dic,50,Turno Día,Filtec Lleno,Reparacion - Filtec Lleno,Paros Menores,2.44,
L4,14-12-2024,2024,dic,50,Turno Noche,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,1.5,
L4,14-12-2024,2024,dic,50,Turno Noche,Coronador,Trancones reiterados pista de bajada,Paros Menores,1.48,
L4,14-12-2024,2024,dic,50,Turno Noche,Coronador,Trancones reiterados pista de bajada,Paros Menores,1.43,
L4,14-12-2024,2024,dic,50,Turno Noche,Coronador,Trancones reiterados pista de bajada,Paros Menores,1.38,
L1,14-12-2024,2024,dic,50,Turno Día,Prime,Trabamiento de producto,Paros Menores,1.22,
L4,14-12-2024,2024,dic,50,Turno Noche,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,1.1,
L4,14-12-2024,2024,dic,50,Turno Día,Paletizadora,Cai­da de automatico - Paletizadora,Paros Menores,1,
L4,14-12-2024,2024,dic,50,Turno Noche,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.9,
L4,14-12-2024,2024,dic,50,Turno Noche,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,0.83,
L4,14-12-2024,2024,dic,50,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.35,
L4,14-12-2024,2024,dic,50,Turno Noche,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,0.35,
L4,14-12-2024,2024,dic,50,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.33,
L4,14-12-2024,2024,dic,50,Turno Noche,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.3,
L4,14-12-2024,2024,dic,50,Turno Noche,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,0.15,
L4,14-12-2024,2024,dic,50,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.07,
L4,16-12-2024,2024,dic,51,Turno Noche,Decapsuladora,Ajustes por falla,Mecánico,51.41,FALLA BOMBA HIDRAULICA
L4,16-12-2024,2024,dic,51,Turno Día,Coronador,Reparacion - Coronador,Mecánico,40.34,SE CORTA PERNO BAJADA DE TAPAS
L1,16-12-2024,2024,dic,51,Turno Noche,Paletizadora,Problema en compactador,Mecánico,38.86,"SE TRABA MESA, NO ABRE NI CIERRA"
L4,16-12-2024,2024,dic,51,Turno Día,Decapsuladora,Ajustes por falla,Mecánico,38.54,FALLA BOMBA HIDRAULICA
L4,16-12-2024,2024,dic,51,Turno Día,Decapsuladora,Ajustes por falla,Mecánico,30,FALLA BOMBA HIDRAULICA
L4,16-12-2024,2024,dic,51,Turno Noche,Decapsuladora,Ajustes por falla,Mecánico,30,FALLA BOMBA HIDRAULICA
L1,16-12-2024,2024,dic,51,Turno Noche,Llenadora,"Salida llenadora, cai­da gui­a seguridad - Mantenimiento",Mecánico,12.61,FALSOS ESTALLIDOS
L1,16-12-2024,2024,dic,51,Turno Tarde,Tunel,Producto desplazado salida recubrimiento - Mantenimiento,Mecánico,11.45,"""CORTE DE CANDADO CADENA CICLADOR"""
L1,16-12-2024,2024,dic,51,Turno Noche,Prime,Trabamiento de producto,Mecánico,6.9,
L1,16-12-2024,2024,dic,51,Turno Noche,Robopac,Problema film defectuoso - Mantenimiento,Mecánico,6.62,
L1,16-12-2024,2024,dic,51,Turno Noche,Codificador,Ajuste por cambio de formato - Codificador,Eléctrico,5.94,
L1,16-12-2024,2024,dic,51,Turno Noche,Llenadora,"Salida llenadora, cai­da gui­a seguridad - Mantenimiento",Paros Menores,4.99,FALSOS ESTALLIDOS
L4,16-12-2024,2024,dic,51,Turno Día,Codificador,Ajuste por cambio de formato - Codificador,Paros Menores,4.3,
L1,16-12-2024,2024,dic,51,Turno Noche,Robopac,Corte de Film en Robopack,Paros Menores,3.72,
L3,16-12-2024,2024,dic,51,Turno Día,Lavadora de Botellas,Cai­da de envase en descarga - Mantenimiento,Paros Menores,3.26,
L3,16-12-2024,2024,dic,51,Turno Noche,Capsuladora,Falla sensor,Paros Menores,3.26,
L4,16-12-2024,2024,dic,51,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,2.29,
L3,16-12-2024,2024,dic,51,Turno Día,Lavadora de Botellas,Cai­da de envase en descarga - Mantenimiento,Paros Menores,1.91,
L4,16-12-2024,2024,dic,51,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,1.75,
L1,16-12-2024,2024,dic,51,Turno Día,Sopladora,Trabamiento de Preformas,Paros Menores,1.48,
L1,16-12-2024,2024,dic,51,Turno Noche,Mixer,Presion de Co2 - Mantenimiento,Paros Menores,1.36,
L4,16-12-2024,2024,dic,51,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,1.15,
L4,16-12-2024,2024,dic,51,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,1.01,
L1,16-12-2024,2024,dic,51,Turno Noche,Robopac,Corte de Film en Robopack,Paros Menores,0.94,
L1,16-12-2024,2024,dic,51,Turno Día,Sopladora,Trabamiento de Preformas,Paros Menores,0.82,
L1,16-12-2024,2024,dic,51,Turno Noche,Mixer,Presion de Co2 - Mantenimiento,Paros Menores,0.75,
L4,16-12-2024,2024,dic,51,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.7,
